area,item,amount [t]
Argentina,Cottonseed,12028.441986339638
Argentina,Cottonseed Cake,1127.391794759435
Argentina,Cottonseed Oil,356.7295261487943
Argentina,Dates,2.3030187844516066
Argentina,Eggs,
Argentina,"Fats, Animals, Raw",
Argentina,"Fish, Seafood",834742.3525902744
Argentina,Fodder crops,72050000.55247025
Argentina,"Fruits, Other",974132.3220714962
Argentina,Goats,
Argentina,Grapefruit and products,103705.03990989574
Argentina,Grapes and products (excl wine),2058744.649901449
Argentina,Grazing,834713157.0
Argentina,Groundnut Cake,3885.4580746560246
Argentina,Groundnut Oil,2882.5033929941715
Argentina,Groundnuts,41962.98292460983
Argentina,"Hard Fibres, Other",1742.7536933290978
Argentina,Hides and skins,
Argentina,Honey,74005.99023967063
Argentina,Hops,1086.4492260752952
Argentina,Horses,
Argentina,Jute,0.0
Argentina,Jute-Like Fibres,0.0
Argentina,"Lemons, Limes and products",1824064.542821343
Argentina,Maize Germ Oil,2071.9092062956856
Argentina,Maize and products,2058678.5124427362
Argentina,"Meat, Other",
Argentina,Milk - Excluding Butter,
Argentina,Millet and products,5231.760582091566
Argentina,Mules,
Argentina,Mutton & Goat Meat,
Argentina,Nuts and products,25444.632907617422
Argentina,Oats,60757.77790062374
Argentina,"Offals, Edible",
Argentina,"Oil, palm fruit",0.0
Argentina,"Oilcrops Oil, Other",557519.0299014001
Argentina,"Oilcrops, Other",86409.2040372836
Argentina,"Oilseed Cakes, Other",69517.88043901778
Argentina,Olive Oil,32363.562220962194
Argentina,Olives (including preserved),321007.6267252221
Argentina,Onions,651220.4819642481
Argentina,"Oranges, Mandarines",1488880.8729390164
Argentina,Palm Oil,8163.099194946692
Argentina,Palm kernels,0.0
Argentina,Palmkernel Cake,4014.2819464161444
Argentina,Palmkernel Oil,10828.924079598217
Argentina,Peas,750.7607928019278
