area,item,base
Switzerland,Mutton & Goat Meat,11978.4937860774
Switzerland,Nuts and products,44019.7150853328
Switzerland,Oats,68457.33168038736
Switzerland,"Offals, Edible",42171.16631742186
Switzerland,"Oil, palm fruit",0.0
Switzerland,"Oilcrops Oil, Other",73552.05823196561
Switzerland,"Oilcrops, Other",7420.4486233070875
Switzerland,"Oilseed Cakes, Other",3533.6775418663624
Switzerland,Olive Oil,17777.65638977229
Switzerland,Olives (including preserved),8997.021307021058
Switzerland,Onions,50996.0
Switzerland,"Oranges, Mandarines",151992.98096075404
Switzerland,Palm Oil,18547.69440703782
Switzerland,Palm kernels,1.9072855622916032
Switzerland,Palmkernel Cake,2020.7575020712604
Switzerland,Palmkernel Oil,1967.8905494421713
Switzerland,Peas,19556.355007944247
Switzerland,Pepper,997.98646303597
Switzerland,Pigmeat,230055.37782003806
Switzerland,Pigs,2322496.5001843562
Switzerland,Pimento,1995.4356584795812
Switzerland,Pineapples and products,25001.118533826007
Switzerland,Plantains,1999.0000000000002
Switzerland,Potatoes and products,532061.138231678
Switzerland,Poultry Birds,77230539.2197029
Switzerland,Poultry Meat,138872.8706628113
Switzerland,"Pulses, Other and products",8873.82971776232
Switzerland,Rabbits and hares,887713.5884290539
Switzerland,Rape and Mustard Cake,79814.12388210055
Switzerland,Rape and Mustard Oil,46393.280828230076
Switzerland,Rape and Mustardseed,94001.47701460677
Switzerland,Rice and products,121214.0060427616
Switzerland,Ricebran Oil,0.0
Switzerland,"Rodents, other",0.0
Switzerland,"Roots, Other",0.0
Switzerland,Rubber,0.0
Switzerland,Rye and products,11144.497091089343
Switzerland,Seed cotton,0.0
Switzerland,Sesame seed,1723.152974307066
Switzerland,Sesameseed Cake,0.0
Switzerland,Sesameseed Oil,825.5261093762936
Switzerland,Sheep,234063.41457608936
Switzerland,Silk,2.998395270497011
Switzerland,Sisal,0.0
Switzerland,"Soft-Fibres, Other",0.0
Switzerland,Sorghum and products,0.0
Switzerland,Soyabean Cake,233464.8367039842
Switzerland,Soyabean Oil,8040.995993497306
Switzerland,Soyabeans,12178.471787561575
Switzerland,"Spices, Other",4196.671335898408
Switzerland,Sugar (Raw Equivalent),291347.93711600424
Switzerland,Sugar beet,1682841.3059023577
Switzerland,Sugar cane,3998.000000000004
Switzerland,Sugar non-centrifugal,0.0
Switzerland,Sunflower seed,16197.2526238233
Switzerland,Sunflowerseed Cake,21555.566299482467
Switzerland,Sunflowerseed Oil,40717.70399409435
Switzerland,Sweet potatoes,5983.942079468244
Switzerland,"Sweeteners, Other",60445.75152245941
Switzerland,Tea (including mate),2998.2992535219205
Switzerland,Tobacco,887.0
Switzerland,Tomatoes and products,128576.99999936456
Switzerland,"Vegetables, Other",656187.9999694473
Switzerland,Wheat and products,898340.8366737489
Switzerland,Wine,265870.6809961684
Switzerland,Wool (Clean Eq.),650.6962320097023
Switzerland,Yams,0.0
Syrian Arab Republic,Abaca,0.0
Syrian Arab Republic,"Alcohol, Non-Food",2976.258732461266
Syrian Arab Republic,Apples and products,291970.1277549232
Syrian Arab Republic,Asses,0.0
Syrian Arab Republic,Bananas,43159.99605020394
Syrian Arab Republic,Barley and products,2254551.010406068
Syrian Arab Republic,Beans,13223.08371365496
Syrian Arab Republic,Beer,8843.25051668831
Syrian Arab Republic,"Beverages, Alcoholic",2999.999998939126
Syrian Arab Republic,"Beverages, Fermented",0.0
Syrian Arab Republic,Bovine Meat,64923.521984817184
Syrian Arab Republic,Buffaloes,3849.0675293458644
Syrian Arab Republic,"Butter, Ghee",9947.94743055852
Syrian Arab Republic,"Camelids, other",0.0
Syrian Arab Republic,Camels,3926.686533154792
Syrian Arab Republic,Cassava and products,0.0
Syrian Arab Republic,Cattle,570189.5529783363
Syrian Arab Republic,"Cereals, Other",964.0790672790896
Syrian Arab Republic,"Citrus, Other",214000.0
Syrian Arab Republic,Cloves,0.0
Syrian Arab Republic,Cocoa Beans and products,0.0
Syrian Arab Republic,Coconut Oil,0.0
Syrian Arab Republic,Coconuts - Incl Copra,5012.350522783835
Syrian Arab Republic,Coffee and products,34931.939366721905
Syrian Arab Republic,Copra Cake,32.02984504014839
Syrian Arab Republic,Cotton lint,30481.960934894676
Syrian Arab Republic,Cottonseed,97999.99999999993
Syrian Arab Republic,Cottonseed Cake,6239.096702350172
Syrian Arab Republic,Cottonseed Oil,2876.959003281957
Syrian Arab Republic,Dates,11003.0
Syrian Arab Republic,Eggs,165366.0694180739
Syrian Arab Republic,"Fats, Animals, Raw",22979.26951195627
Syrian Arab Republic,"Fish, Seafood",21503.369844729546
Syrian Arab Republic,Fodder crops,69262.73371417695
Syrian Arab Republic,"Fruits, Other",449981.89948256686
Syrian Arab Republic,Goats,606898.9774756392
Syrian Arab Republic,Grapefruit and products,53885.997357521286
Syrian Arab Republic,Grapes and products (excl wine),246637.79170391575
Syrian Arab Republic,Grazing,12268747.0
Syrian Arab Republic,Groundnut Cake,0.0
Syrian Arab Republic,Groundnut Oil,0.0
Syrian Arab Republic,Groundnuts,27718.600077695155
Syrian Arab Republic,"Hard Fibres, Other",0.0
Syrian Arab Republic,Hides and skins,37733.22215384185
Syrian Arab Republic,Honey,3000.0
Syrian Arab Republic,Hops,0.0
Syrian Arab Republic,Horses,246.892495570492
Syrian Arab Republic,Jute,0.0
Syrian Arab Republic,Jute-Like Fibres,0.0
Syrian Arab Republic,"Lemons, Limes and products",338240.79638254497
Syrian Arab Republic,Maize Germ Oil,4323.426304498734
Syrian Arab Republic,Maize and products,436758.10745313053
Syrian Arab Republic,"Meat, Other",1995.7183468080448
Syrian Arab Republic,Milk - Excluding Butter,2145998.419531352
Syrian Arab Republic,Millet and products,222.0
Syrian Arab Republic,Mules,0.0
Syrian Arab Republic,Mutton & Goat Meat,159874.49054625694
Syrian Arab Republic,Nuts and products,222473.7816812427
Syrian Arab Republic,Oats,35.0
Syrian Arab Republic,"Offals, Edible",47753.67509847424
Syrian Arab Republic,"Oil, palm fruit",0.0
Syrian Arab Republic,"Oilcrops Oil, Other",4896.152725975481
Syrian Arab Republic,"Oilcrops, Other",2359.196336111785
Syrian Arab Republic,"Oilseed Cakes, Other",0.0
Syrian Arab Republic,Olive Oil,158060.13244428963
Syrian Arab Republic,Olives (including preserved),781000.0
Syrian Arab Republic,Onions,90066.0
Syrian Arab Republic,"Oranges, Mandarines",558949.9970205856
Syrian Arab Republic,Palm Oil,27505.29469324973
Syrian Arab Republic,Palm kernels,0.0
Syrian Arab Republic,Palmkernel Cake,0.0
Syrian Arab Republic,Palmkernel Oil,2957.4231022369677
Syrian Arab Republic,Peas,7783.90972177287
Syrian Arab Republic,Pepper,0.0
Syrian Arab Republic,Pigmeat,0.0
Syrian Arab Republic,Pigs,0.0
Syrian Arab Republic,Pimento,1000.0
Syrian Arab Republic,Pineapples and products,998.6261790365445
Syrian Arab Republic,Plantains,4998.999999999998
Syrian Arab Republic,Potatoes and products,637564.5808464485
Syrian Arab Republic,Poultry Birds,97985323.5836353
Syrian Arab Republic,Poultry Meat,141989.86524642527
Syrian Arab Republic,"Pulses, Other and products",358060.54179316247
Syrian Arab Republic,Rabbits and hares,16750.632215641435
Syrian Arab Republic,Rape and Mustard Cake,0.0
Syrian Arab Republic,Rape and Mustard Oil,0.0
Syrian Arab Republic,Rape and Mustardseed,0.0
Syrian Arab Republic,Rice and products,244587.80107000718
Syrian Arab Republic,Ricebran Oil,0.0
Syrian Arab Republic,"Rodents, other",0.0
Syrian Arab Republic,"Roots, Other",0.0
Syrian Arab Republic,Rubber,0.0
Syrian Arab Republic,Rye and products,0.0
Syrian Arab Republic,Seed cotton,97521.99999999993
Syrian Arab Republic,Sesame seed,16781.71000005111
Syrian Arab Republic,Sesameseed Cake,0.0
Syrian Arab Republic,Sesameseed Oil,2724.084634732696
Syrian Arab Republic,Sheep,4120521.112170135
Syrian Arab Republic,Silk,0.0
Syrian Arab Republic,Sisal,0.0
Syrian Arab Republic,"Soft-Fibres, Other",57.06569968766875
Syrian Arab Republic,Sorghum and products,1000.0
Syrian Arab Republic,Soyabean Cake,13967.245467719678
Syrian Arab Republic,Soyabean Oil,1822.0175838566631
Syrian Arab Republic,Soyabeans,7390.490907922214
Syrian Arab Republic,"Spices, Other",78682.37084441654
Syrian Arab Republic,Sugar (Raw Equivalent),268623.9300290858
Syrian Arab Republic,Sugar beet,0.0
Syrian Arab Republic,Sugar cane,0.0
Syrian Arab Republic,Sugar non-centrifugal,0.0
Syrian Arab Republic,Sunflower seed,10426.108674695151
Syrian Arab Republic,Sunflowerseed Cake,1048.598336692617
Syrian Arab Republic,Sunflowerseed Oil,74913.78185156673
Syrian Arab Republic,Sweet potatoes,0.0
Syrian Arab Republic,"Sweeteners, Other",142024.73840623078
Syrian Arab Republic,Tea (including mate),41942.81534471696
Syrian Arab Republic,Tobacco,49179.78373014679
Syrian Arab Republic,Tomatoes and products,869044.9999907387
Syrian Arab Republic,"Vegetables, Other",1741160.9436105583
Syrian Arab Republic,Wheat and products,3255375.499610277
Syrian Arab Republic,Wine,49.99999998231876
Syrian Arab Republic,Wool (Clean Eq.),14084.73479283738
Syrian Arab Republic,Yams,0.0
Tajikistan,Abaca,0.0
Tajikistan,"Alcohol, Non-Food",52203.15100476223
Tajikistan,Apples and products,236982.9718816116
Tajikistan,Asses,0.0
Tajikistan,Bananas,10997.996103556534
Tajikistan,Barley and products,177038.7557693691
Tajikistan,Beans,32947.258163412735
Tajikistan,Beer,38558.67887790445
Tajikistan,"Beverages, Alcoholic",1039.2831055574882
Tajikistan,"Beverages, Fermented",0.0
Tajikistan,Bovine Meat,269765.9523585018
Tajikistan,Buffaloes,0.0
Tajikistan,"Butter, Ghee",0.0
Tajikistan,"Camelids, other",0.0
Tajikistan,Camels,12.013326761241748
Tajikistan,Cassava and products,0.0
Tajikistan,Cattle,949120.0690086341
Tajikistan,"Cereals, Other",3006.6216160253593
Tajikistan,"Citrus, Other",0.0
Tajikistan,Cloves,0.0
Tajikistan,Cocoa Beans and products,0.0
Tajikistan,Coconut Oil,0.0
Tajikistan,Coconuts - Incl Copra,0.0
Tajikistan,Coffee and products,3981.7688228144593
Tajikistan,Copra Cake,0.0
Tajikistan,Cotton lint,99350.80280991503
Tajikistan,Cottonseed,204838.21695510956
Tajikistan,Cottonseed Cake,54008.80339282579
Tajikistan,Cottonseed Oil,30747.382662898628
Tajikistan,Dates,999.0
Tajikistan,Eggs,43160.823046126214
Tajikistan,"Fats, Animals, Raw",12990.83451302179
Tajikistan,"Fish, Seafood",4509.150607236299
Tajikistan,Fodder crops,1388963.0
Tajikistan,"Fruits, Other",102702.99792227532
Tajikistan,Goats,39.99824735490421
Tajikistan,Grapefruit and products,0.0
Tajikistan,Grapes and products (excl wine),247000.0
Tajikistan,Grazing,33129115.0
Tajikistan,Groundnut Cake,0.0
Tajikistan,Groundnut Oil,0.0
Tajikistan,Groundnuts,14000.0
Tajikistan,"Hard Fibres, Other",0.0
Tajikistan,Hides and skins,41772.75815613556
Tajikistan,Honey,4000.0
Tajikistan,Hops,0.0
Tajikistan,Horses,5.978631171779384
Tajikistan,Jute,0.0
Tajikistan,Jute-Like Fibres,0.0
Tajikistan,"Lemons, Limes and products",5000.0
Tajikistan,Maize Germ Oil,0.0
Tajikistan,Maize and products,194011.3006968355
Tajikistan,"Meat, Other",0.0
Tajikistan,Milk - Excluding Butter,1031667.5488473669
Tajikistan,Millet and products,155.0
Tajikistan,Mules,0.0
Tajikistan,Mutton & Goat Meat,79987.28453054627
Tajikistan,Nuts and products,6000.0
Tajikistan,Oats,3879.478430611106
Tajikistan,"Offals, Edible",77237.20166876748
Tajikistan,"Oil, palm fruit",0.0
Tajikistan,"Oilcrops Oil, Other",579.5041995577698
Tajikistan,"Oilcrops, Other",5129.667828940723
Tajikistan,"Oilseed Cakes, Other",157.99048263690912
Tajikistan,Olive Oil,0.0
Tajikistan,Olives (including preserved),0.0
Tajikistan,Onions,681000.0
Tajikistan,"Oranges, Mandarines",17999.99122303744
Tajikistan,Palm Oil,0.0
Tajikistan,Palm kernels,0.0
Tajikistan,Palmkernel Cake,0.0
Tajikistan,Palmkernel Oil,0.0
Tajikistan,Peas,16995.13856178638
Tajikistan,Pepper,21000.0
Tajikistan,Pigmeat,982.5313491013463
Tajikistan,Pigs,105.02808694610783
Tajikistan,Pimento,0.0
Tajikistan,Pineapples and products,0.0
Tajikistan,Plantains,0.0
Tajikistan,Potatoes and products,969583.3490266764
Tajikistan,Poultry Birds,12494395.383990606
Tajikistan,Poultry Meat,32781.99989298444
Tajikistan,"Pulses, Other and products",16527.374271487468
Tajikistan,Rabbits and hares,0.0
Tajikistan,Rape and Mustard Cake,0.0
Tajikistan,Rape and Mustard Oil,5179.95530157556
Tajikistan,Rape and Mustardseed,90.0
Tajikistan,Rice and products,158543.9641513818
Tajikistan,Ricebran Oil,0.0
Tajikistan,"Rodents, other",18.0
Tajikistan,"Roots, Other",0.0
Tajikistan,Rubber,0.0
Tajikistan,Rye and products,511.0
Tajikistan,Seed cotton,439736.0081008541
Tajikistan,Sesame seed,1000.0
Tajikistan,Sesameseed Cake,0.0
Tajikistan,Sesameseed Oil,0.0
Tajikistan,Sheep,4174846.9969284856
Tajikistan,Silk,1570.0
Tajikistan,Sisal,0.0
Tajikistan,"Soft-Fibres, Other",0.0
Tajikistan,Sorghum and products,60.0
Tajikistan,Soyabean Cake,32398.32529909256
Tajikistan,Soyabean Oil,4835.173164491535
Tajikistan,Soyabeans,21.0
Tajikistan,"Spices, Other",0.0
Tajikistan,Sugar (Raw Equivalent),135658.94357630913
Tajikistan,Sugar beet,0.0
Tajikistan,Sugar cane,0.0
Tajikistan,Sugar non-centrifugal,0.0
Tajikistan,Sunflower seed,23954.22993363612
Tajikistan,Sunflowerseed Cake,24091.555704295446
Tajikistan,Sunflowerseed Oil,75094.37014433533
Tajikistan,Sweet potatoes,0.0
Tajikistan,"Sweeteners, Other",8729.482944672583
Tajikistan,Tea (including mate),5986.7700146138595
Tajikistan,Tobacco,1752.4659183782055
Tajikistan,Tomatoes and products,529665.9999999555
Tajikistan,"Vegetables, Other",1926438.6687467927
Tajikistan,Wheat and products,1937037.0645936448
Tajikistan,Wine,219.0
Tajikistan,Wool (Clean Eq.),7711.774069801293
Tajikistan,Yams,0.0
Thailand,Abaca,0.0
Thailand,"Alcohol, Non-Food",1285514.8262891185
Thailand,Apples and products,181863.20580954905
Thailand,Asses,3.913446730476837
Thailand,Bananas,1409632.5759352164
Thailand,Barley and products,1232727.9356672782
Thailand,Beans,121991.55582308503
Thailand,Beer,2022694.9473477118
Thailand,"Beverages, Alcoholic",820884.2845323832
Thailand,"Beverages, Fermented",3781.2158874630895
Thailand,Bovine Meat,142986.90585821265
Thailand,Buffaloes,118659.43018181375
Thailand,"Butter, Ghee",14889.362995129257
Thailand,"Camelids, other",0.0
Thailand,Camels,1.0
Thailand,Cassava and products,31933737.18974423
Thailand,Cattle,1209984.4162333568
Thailand,"Cereals, Other",345183.76744006353
Thailand,"Citrus, Other",44911.886414120534
Thailand,Cloves,0.0
Thailand,Cocoa Beans and products,2084.1201641804
Thailand,Coconut Oil,37447.29921038741
Thailand,Coconuts - Incl Copra,1133107.3019859372
Thailand,Coffee and products,67412.25771373186
Thailand,Copra Cake,14247.449569795417
Thailand,Cotton lint,114601.20536471772
Thailand,Cottonseed,2000.0000000000002
Thailand,Cottonseed Cake,1157.831802013413
Thailand,Cottonseed Oil,200.00000000000006
Thailand,Dates,1998.0
Thailand,Eggs,1079151.8310896698
Thailand,"Fats, Animals, Raw",55748.87966175348
Thailand,"Fish, Seafood",3392052.511047962
Thailand,Fodder crops,483212.93356724933
Thailand,"Fruits, Other",6016489.045493214
Thailand,Goats,154611.94251062768
Thailand,Grapefruit and products,287471.8968669166
Thailand,Grapes and products (excl wine),231951.99798709818
Thailand,Grazing,31550769.0
Thailand,Groundnut Cake,25957.187549479066
Thailand,Groundnut Oil,21546.83615489333
Thailand,Groundnuts,120551.46527823075
Thailand,"Hard Fibres, Other",61553.99999363837
Thailand,Hides and skins,14131.759308056562
Thailand,Honey,12818.344647627435
Thailand,Hops,0.0
Thailand,Horses,12.88682376906766
Thailand,Jute,371.99999998955906
Thailand,Jute-Like Fibres,2099.0
Thailand,"Lemons, Limes and products",154092.7905367344
Thailand,Maize Germ Oil,0.0
Thailand,Maize and products,5685916.807160074
Thailand,"Meat, Other",0.0
Thailand,Milk - Excluding Butter,1313013.9897823941
Thailand,Millet and products,8000.072590685631
Thailand,Mules,60.99666300889525
Thailand,Mutton & Goat Meat,2996.4068459129103
Thailand,Nuts and products,128322.34318216957
Thailand,Oats,3261.0789702156435
Thailand,"Offals, Edible",138361.76835981495
Thailand,"Oil, palm fruit",15656636.0
Thailand,"Oilcrops Oil, Other",24098.32694260057
Thailand,"Oilcrops, Other",97346.04146851398
Thailand,"Oilseed Cakes, Other",96721.21072695474
Thailand,Olive Oil,4736.707472081497
Thailand,Olives (including preserved),996.9446663806456
Thailand,Onions,126156.99999999999
Thailand,"Oranges, Mandarines",741352.9934557053
Thailand,Palm Oil,2692724.215506701
Thailand,Palm kernels,611497.7534983587
Thailand,Palmkernel Cake,473477.9479101142
Thailand,Palmkernel Oil,269747.8826311951
Thailand,Peas,7978.592035001281
Thailand,Pepper,7003.716087975223
Thailand,Pigmeat,863982.5772126046
Thailand,Pigs,14860403.404933583
Thailand,Pimento,394547.2056192494
Thailand,Pineapples and products,1536431.3855361906
Thailand,Plantains,0.0
Thailand,Potatoes and products,293657.3462543754
Thailand,Poultry Birds,1245653122.451535
Thailand,Poultry Meat,1775780.4770872863
Thailand,"Pulses, Other and products",122563.49752143188
Thailand,Rabbits and hares,0.0
Thailand,Rape and Mustard Cake,185312.54641865898
Thailand,Rape and Mustard Oil,1564.4999377120312
Thailand,Rape and Mustardseed,5050.22175832355
Thailand,Rice and products,30318487.714112695
Thailand,Ricebran Oil,44012.15355946624
Thailand,"Rodents, other",0.0
Thailand,"Roots, Other",373025.2755588974
Thailand,Rubber,4703899.995395875
Thailand,Rye and products,0.0
Thailand,Seed cotton,3195.0
Thailand,Sesame seed,32873.12823242138
Thailand,Sesameseed Cake,6108.707298707519
Thailand,Sesameseed Oil,4775.2920635041755
Thailand,Sheep,12787.93334980685
Thailand,Silk,4320.492681982993
Thailand,Sisal,13.0
Thailand,"Soft-Fibres, Other",22001.115966936508
Thailand,Sorghum and products,30000.0
Thailand,Soyabean Cake,4250849.9486712
Thailand,Soyabean Oil,414453.96161614393
Thailand,Soyabeans,2907435.501591799
Thailand,"Spices, Other",182013.77926980844
Thailand,Sugar (Raw Equivalent),7888364.777093391
Thailand,Sugar beet,0.0
Thailand,Sugar cane,74968000.0
Thailand,Sugar non-centrifugal,0.0
Thailand,Sunflower seed,33482.179883287456
Thailand,Sunflowerseed Cake,49302.525961104984
Thailand,Sunflowerseed Oil,33533.49958863029
Thailand,Sweet potatoes,18716.564741486327
Thailand,"Sweeteners, Other",2804922.3888574615
Thailand,Tea (including mate),108892.68734444487
Thailand,Tobacco,89639.07419546082
Thailand,Tomatoes and products,192618.9999989642
Thailand,"Vegetables, Other",3304543.375392451
Thailand,Wheat and products,2908364.8091085567
Thailand,Wine,1953.3066582701158
Thailand,Wool (Clean Eq.),0.0
Thailand,Yams,0.0
Timor-Leste,Abaca,0.0
Timor-Leste,"Alcohol, Non-Food",0.0
Timor-Leste,Apples and products,999.5015257367273
Timor-Leste,Asses,0.0
Timor-Leste,Bananas,549.0
Timor-Leste,Barley and products,0.0
Timor-Leste,Beans,11000.0
Timor-Leste,Beer,1011.6508841708882
Timor-Leste,"Beverages, Alcoholic",0.0
Timor-Leste,"Beverages, Fermented",0.0
Timor-Leste,Bovine Meat,1999.3529064139564
Timor-Leste,Buffaloes,6534.565128913933
Timor-Leste,"Butter, Ghee",0.0
Timor-Leste,"Camelids, other",0.0
Timor-Leste,Camels,0.0
Timor-Leste,Cassava and products,28807.714314739624
Timor-Leste,Cattle,13461.971190760318
Timor-Leste,"Cereals, Other",0.0
Timor-Leste,"Citrus, Other",0.0
Timor-Leste,Cloves,0.0
Timor-Leste,Cocoa Beans and products,176.0
Timor-Leste,Coconut Oil,447.9999999999999
Timor-Leste,Coconuts - Incl Copra,8000.0
Timor-Leste,Coffee and products,8660.99960158191
Timor-Leste,Copra Cake,266.8688177525844
Timor-Leste,Cotton lint,0.0
Timor-Leste,Cottonseed,0.0
Timor-Leste,Cottonseed Cake,0.0
Timor-Leste,Cottonseed Oil,0.0
Timor-Leste,Dates,0.0
Timor-Leste,Eggs,2860.8540023063124
Timor-Leste,"Fats, Animals, Raw",999.7425149296351
Timor-Leste,"Fish, Seafood",6208.473565460012
Timor-Leste,Fodder crops,0.0
Timor-Leste,"Fruits, Other",15927.9999790352
Timor-Leste,Goats,54057.913467056766
Timor-Leste,Grapefruit and products,0.0
Timor-Leste,Grapes and products (excl wine),0.0
Timor-Leste,Grazing,790047.0
Timor-Leste,Groundnut Cake,0.0
Timor-Leste,Groundnut Oil,0.0
Timor-Leste,Groundnuts,4000.0
Timor-Leste,"Hard Fibres, Other",0.0
Timor-Leste,Hides and skins,419.8951828322984
Timor-Leste,Honey,1000.0
Timor-Leste,Hops,0.0
Timor-Leste,Horses,0.0
Timor-Leste,Jute,0.0
Timor-Leste,Jute-Like Fibres,0.0
Timor-Leste,"Lemons, Limes and products",0.0
Timor-Leste,Maize Germ Oil,0.0
Timor-Leste,Maize and products,50357.70544014238
Timor-Leste,"Meat, Other",0.0
Timor-Leste,Milk - Excluding Butter,9955.486242038261
Timor-Leste,Millet and products,0.0
Timor-Leste,Mules,0.0
Timor-Leste,Mutton & Goat Meat,999.9690788734861
Timor-Leste,Nuts and products,0.0
Timor-Leste,Oats,0.0
Timor-Leste,"Offals, Edible",959.4740743891048
Timor-Leste,"Oil, palm fruit",0.0
Timor-Leste,"Oilcrops Oil, Other",967.2802517713764
Timor-Leste,"Oilcrops, Other",0.0
Timor-Leste,"Oilseed Cakes, Other",0.0
Timor-Leste,Olive Oil,0.0
Timor-Leste,Olives (including preserved),0.0
Timor-Leste,Onions,997.9999999999999
Timor-Leste,"Oranges, Mandarines",2000.0
Timor-Leste,Palm Oil,15993.427918895686
Timor-Leste,Palm kernels,0.0
Timor-Leste,Palmkernel Cake,0.0
Timor-Leste,Palmkernel Oil,0.0
Timor-Leste,Peas,0.0
Timor-Leste,Pepper,0.0
Timor-Leste,Pigmeat,14288.411828011287
Timor-Leste,Pigs,242355.25765378473
Timor-Leste,Pimento,0.0
Timor-Leste,Pineapples and products,136.0
Timor-Leste,Plantains,0.0
Timor-Leste,Potatoes and products,2991.3746707880046
Timor-Leste,Poultry Birds,1017948.215130867
Timor-Leste,Poultry Meat,11710.195154923436
Timor-Leste,"Pulses, Other and products",0.0
Timor-Leste,Rabbits and hares,0.0
Timor-Leste,Rape and Mustard Cake,0.0
Timor-Leste,Rape and Mustard Oil,0.0
Timor-Leste,Rape and Mustardseed,0.0
Timor-Leste,Rice and products,204027.04263398168
Timor-Leste,Ricebran Oil,0.0
Timor-Leste,"Rodents, other",0.0
Timor-Leste,"Roots, Other",28000.0
Timor-Leste,Rubber,0.0
Timor-Leste,Rye and products,0.0
Timor-Leste,Seed cotton,0.0
Timor-Leste,Sesame seed,0.0
Timor-Leste,Sesameseed Cake,0.0
Timor-Leste,Sesameseed Oil,0.0
Timor-Leste,Sheep,5431.982428428675
Timor-Leste,Silk,0.0
Timor-Leste,Sisal,0.0
Timor-Leste,"Soft-Fibres, Other",0.0
Timor-Leste,Sorghum and products,0.0
Timor-Leste,Soyabean Cake,11.155466492905326
Timor-Leste,Soyabean Oil,0.0
Timor-Leste,Soyabeans,2364.142386877854
Timor-Leste,"Spices, Other",489.0
Timor-Leste,Sugar (Raw Equivalent),20711.676489640264
Timor-Leste,Sugar beet,0.0
Timor-Leste,Sugar cane,0.0
Timor-Leste,Sugar non-centrifugal,0.0
Timor-Leste,Sunflower seed,0.0
Timor-Leste,Sunflowerseed Cake,0.0
Timor-Leste,Sunflowerseed Oil,0.0
Timor-Leste,Sweet potatoes,6000.0
Timor-Leste,"Sweeteners, Other",18445.59651923896
Timor-Leste,Tea (including mate),995.7259618804701
Timor-Leste,Tobacco,1529.310621324138
Timor-Leste,Tomatoes and products,1000.0
Timor-Leste,"Vegetables, Other",32901.999999999105
Timor-Leste,Wheat and products,22083.084386181552
Timor-Leste,Wine,0.0
Timor-Leste,Wool (Clean Eq.),0.0
Timor-Leste,Yams,0.0
Togo,Abaca,0.0
Togo,"Alcohol, Non-Food",11030.86297932215
Togo,Apples and products,1995.1195278019427
Togo,Asses,4.995802574346131
Togo,Bananas,24000.0
Togo,Barley and products,14499.414023190828
Togo,Beans,218944.72668023483
Togo,Beer,85133.32888232912
Togo,"Beverages, Alcoholic",16148.793469459923
Togo,"Beverages, Fermented",17615.925175642777
Togo,Bovine Meat,5999.177613753661
Togo,Buffaloes,0.0
Togo,"Butter, Ghee",0.0
Togo,"Camelids, other",0.0
Togo,Camels,1.0000646342209476
Togo,Cassava and products,1154000.0
Togo,Cattle,45441.7092800137
Togo,"Cereals, Other",3000.0
Togo,"Citrus, Other",0.0
Togo,Cloves,0.0
Togo,Cocoa Beans and products,10000.0
Togo,Coconut Oil,999.9999999999995
Togo,Coconuts - Incl Copra,11000.0
Togo,Coffee and products,17000.0
Togo,Copra Cake,575.0
Togo,Cotton lint,41236.76383569863
Togo,Cottonseed,68483.33278874033
Togo,Cottonseed Cake,22676.626739047475
Togo,Cottonseed Oil,9642.035686104835
Togo,Dates,0.0
Togo,Eggs,24026.720022390906
Togo,"Fats, Animals, Raw",1995.7888438077407
Togo,"Fish, Seafood",79658.21401264548
Togo,Fodder crops,0.0
Togo,"Fruits, Other",28674.99757662831
Togo,Goats,633577.2551703069
Togo,Grapefruit and products,0.0
Togo,Grapes and products (excl wine),0.0
Togo,Grazing,2778146.0
Togo,Groundnut Cake,1117.8666666666686
Togo,Groundnut Oil,2060.65977920994
Togo,Groundnuts,48000.000000000095
Togo,"Hard Fibres, Other",99.00000000000001
Togo,Hides and skins,11102.096133892936
Togo,Honey,0.0
Togo,Hops,0.0
Togo,Horses,0.0
Togo,Jute,0.0
Togo,Jute-Like Fibres,0.0
Togo,"Lemons, Limes and products",0.0
Togo,Maize Germ Oil,0.0
Togo,Maize and products,896770.2983022878
Togo,"Meat, Other",0.0
Togo,Milk - Excluding Butter,32205.520458271665
Togo,Millet and products,31655.99999999999
Togo,Mules,0.0
Togo,Mutton & Goat Meat,13959.693513150745
Togo,Nuts and products,8107.721794228031
Togo,Oats,0.0
Togo,"Offals, Edible",5001.099365622865
Togo,"Oil, palm fruit",585663.0
Togo,"Oilcrops Oil, Other",775.1773560155499
Togo,"Oilcrops, Other",18688.037758016264
Togo,"Oilseed Cakes, Other",0.0
Togo,Olive Oil,0.0
Togo,Olives (including preserved),0.0
Togo,Onions,5998.0
Togo,"Oranges, Mandarines",16881.999993526144
Togo,Palm Oil,251862.5666268551
Togo,Palm kernels,41200.0
Togo,Palmkernel Cake,17381.26384655655
Togo,Palmkernel Oil,15996.561492373012
Togo,Peas,0.0
Togo,Pepper,0.0
Togo,Pigmeat,20940.007019549463
Togo,Pigs,677230.7481349593
Togo,Pimento,3000.0
Togo,Pineapples and products,2997.999499183446
Togo,Plantains,0.0
Togo,Potatoes and products,3996.9471921768227
Togo,Poultry Birds,28949847.197990485
Togo,Poultry Meat,58133.36362130753
Togo,"Pulses, Other and products",21000.0
Togo,Rabbits and hares,0.0
Togo,Rape and Mustard Cake,0.0
Togo,Rape and Mustard Oil,0.0
Togo,Rape and Mustardseed,0.0
Togo,Rice and products,454025.182495937
Togo,Ricebran Oil,0.0
Togo,"Rodents, other",0.0
