area,item,combined_shocks
Turkmenistan,Poultry Meat,38031.443904241736
Turkmenistan,"Pulses, Other and products",1092.523047584955
Turkmenistan,Rabbits and hares,0.0
Turkmenistan,Rape and Mustard Cake,0.0
Turkmenistan,Rape and Mustard Oil,0.0
Turkmenistan,Rape and Mustardseed,0.0
Turkmenistan,Rice and products,150944.22178450652
Turkmenistan,Ricebran Oil,0.0
Turkmenistan,"Rodents, other",0.0
Turkmenistan,"Roots, Other",0.0
Turkmenistan,Rubber,0.0
Turkmenistan,Rye and products,0.0
Turkmenistan,Seed cotton,1280219.9999999998
Turkmenistan,Sesame seed,0.0
Turkmenistan,Sesameseed Cake,0.0
Turkmenistan,Sesameseed Oil,5.0
Turkmenistan,Sheep,8186408.000000002
Turkmenistan,Silk,0.0
Turkmenistan,Sisal,0.0
Turkmenistan,"Soft-Fibres, Other",0.0
Turkmenistan,Sorghum and products,0.0
Turkmenistan,Soyabean Cake,16513.0
Turkmenistan,Soyabean Oil,1998.3423431800832
Turkmenistan,Soyabeans,2056.822594126166
Turkmenistan,"Spices, Other",0.0
Turkmenistan,Sugar (Raw Equivalent),136175.5452340345
Turkmenistan,Sugar beet,224000.0
Turkmenistan,Sugar cane,0.0
Turkmenistan,Sugar non-centrifugal,0.0
Turkmenistan,Sunflower seed,1038.9660870419953
Turkmenistan,Sunflowerseed Cake,124.99999999999997
Turkmenistan,Sunflowerseed Oil,42186.62558145268
Turkmenistan,Sweet potatoes,0.0
Turkmenistan,"Sweeteners, Other",8767.060156626874
Turkmenistan,Tea (including mate),1026.3884758849474
Turkmenistan,Tobacco,3705.0
Turkmenistan,Tomatoes and products,359309.24992225313
Turkmenistan,"Vegetables, Other",505612.46323669417
Turkmenistan,Wheat and products,1504915.3276635746
Turkmenistan,Wine,50000.0
Turkmenistan,Wool (Clean Eq.),41268.0
Turkmenistan,Yams,0.0
USSR,Abaca,0.0
USSR,"Alcohol, Non-Food",0.0
USSR,Apples and products,0.0
USSR,Asses,0.0
USSR,Bananas,0.0
USSR,Barley and products,0.0
USSR,Beans,0.0
USSR,Beer,0.0
USSR,"Beverages, Alcoholic",0.0
USSR,"Beverages, Fermented",0.0
USSR,Bovine Meat,0.0
USSR,Buffaloes,0.0
USSR,"Butter, Ghee",0.0
USSR,"Camelids, other",0.0
USSR,Camels,0.0
USSR,Cassava and products,0.0
USSR,Cattle,0.0
USSR,"Cereals, Other",0.0
USSR,"Citrus, Other",0.0
USSR,Cloves,0.0
USSR,Cocoa Beans and products,0.0
USSR,Coconut Oil,0.0
USSR,Coconuts - Incl Copra,0.0
USSR,Coffee and products,0.0
USSR,Copra Cake,0.0
USSR,Cotton lint,0.0
USSR,Cottonseed,0.0
USSR,Cottonseed Cake,0.0
USSR,Cottonseed Oil,0.0
USSR,Dates,0.0
USSR,Eggs,0.0
USSR,"Fats, Animals, Raw",0.0
USSR,"Fish, Seafood",0.0
USSR,Fodder crops,0.0
USSR,"Fruits, Other",0.0
USSR,Goats,0.0
USSR,Grapefruit and products,0.0
USSR,Grapes and products (excl wine),0.0
USSR,Grazing,0.0
USSR,Groundnut Cake,0.0
USSR,Groundnut Oil,0.0
USSR,Groundnuts,0.0
USSR,"Hard Fibres, Other",0.0
USSR,Hides and skins,0.0
USSR,Honey,0.0
USSR,Hops,0.0
USSR,Horses,0.0
USSR,Jute,0.0
USSR,Jute-Like Fibres,0.0
USSR,"Lemons, Limes and products",0.0
USSR,Maize Germ Oil,0.0
USSR,Maize and products,0.0
USSR,"Meat, Other",0.0
USSR,Milk - Excluding Butter,0.0
USSR,Millet and products,0.0
USSR,Mules,0.0
USSR,Mutton & Goat Meat,0.0
USSR,Nuts and products,0.0
USSR,Oats,0.0
USSR,"Offals, Edible",0.0
USSR,"Oil, palm fruit",0.0
USSR,"Oilcrops Oil, Other",0.0
USSR,"Oilcrops, Other",0.0
USSR,"Oilseed Cakes, Other",0.0
USSR,Olive Oil,0.0
USSR,Olives (including preserved),0.0
USSR,Onions,0.0
USSR,"Oranges, Mandarines",0.0
USSR,Palm Oil,0.0
USSR,Palm kernels,0.0
USSR,Palmkernel Cake,0.0
USSR,Palmkernel Oil,0.0
USSR,Peas,0.0
USSR,Pepper,0.0
USSR,Pigmeat,0.0
USSR,Pigs,0.0
USSR,Pimento,0.0
USSR,Pineapples and products,0.0
USSR,Plantains,0.0
USSR,Potatoes and products,0.0
USSR,Poultry Birds,0.0
USSR,Poultry Meat,0.0
USSR,"Pulses, Other and products",0.0
USSR,Rabbits and hares,0.0
USSR,Rape and Mustard Cake,0.0
USSR,Rape and Mustard Oil,0.0
USSR,Rape and Mustardseed,0.0
USSR,Rice and products,0.0
USSR,Ricebran Oil,0.0
USSR,"Rodents, other",0.0
USSR,"Roots, Other",0.0
USSR,Rubber,0.0
USSR,Rye and products,0.0
USSR,Seed cotton,0.0
USSR,Sesame seed,0.0
USSR,Sesameseed Cake,0.0
USSR,Sesameseed Oil,0.0
USSR,Sheep,0.0
USSR,Silk,0.0
USSR,Sisal,0.0
USSR,"Soft-Fibres, Other",0.0
USSR,Sorghum and products,0.0
USSR,Soyabean Cake,0.0
USSR,Soyabean Oil,0.0
USSR,Soyabeans,0.0
USSR,"Spices, Other",0.0
USSR,Sugar (Raw Equivalent),0.0
USSR,Sugar beet,0.0
USSR,Sugar cane,0.0
USSR,Sugar non-centrifugal,0.0
USSR,Sunflower seed,0.0
USSR,Sunflowerseed Cake,0.0
USSR,Sunflowerseed Oil,0.0
USSR,Sweet potatoes,0.0
USSR,"Sweeteners, Other",0.0
USSR,Tea (including mate),0.0
USSR,Tobacco,0.0
USSR,Tomatoes and products,0.0
USSR,"Vegetables, Other",0.0
USSR,Wheat and products,0.0
USSR,Wine,0.0
USSR,Wool (Clean Eq.),0.0
USSR,Yams,0.0
Uganda,Abaca,0.0
Uganda,"Alcohol, Non-Food",1850.0
Uganda,Apples and products,6066.485551433815
Uganda,Asses,0.0
Uganda,Bananas,0.0
Uganda,Barley and products,42813.143047412974
Uganda,Beans,798170.6252733846
Uganda,Beer,320194.11088175495
Uganda,"Beverages, Alcoholic",25590.79633360693
Uganda,"Beverages, Fermented",3132001.954767425
Uganda,Bovine Meat,164000.0000000001
Uganda,Buffaloes,0.0
Uganda,"Butter, Ghee",2999.999999999999
Uganda,"Camelids, other",0.0
Uganda,Camels,0.0
Uganda,Cassava and products,2147588.666732201
Uganda,Cattle,1230328.4618382698
Uganda,"Cereals, Other",44000.0
Uganda,"Citrus, Other",0.0
Uganda,Cloves,0.0
Uganda,Cocoa Beans and products,45381.0
Uganda,Coconut Oil,0.0
Uganda,Coconuts - Incl Copra,0.0
Uganda,Coffee and products,363209.3838263685
Uganda,Copra Cake,0.0
Uganda,Cotton lint,58825.0
Uganda,Cottonseed,80000.0
Uganda,Cottonseed Cake,13876.259290014532
Uganda,Cottonseed Oil,10000.0
Uganda,Dates,0.0
Uganda,Eggs,45000.00000000001
Uganda,"Fats, Animals, Raw",16000.000000000005
Uganda,"Fish, Seafood",721947.0821937599
Uganda,Fodder crops,0.0
Uganda,"Fruits, Other",75118.4835218978
Uganda,Goats,3074478.257097164
Uganda,Grapefruit and products,0.0
Uganda,Grapes and products (excl wine),1001.0565001714816
Uganda,Grazing,85902571.0
Uganda,Groundnut Cake,31546.0
Uganda,Groundnut Oil,8999.999999999996
Uganda,Groundnuts,238700.5128764137
Uganda,"Hard Fibres, Other",0.0
Uganda,Hides and skins,34807.00000000001
Uganda,Honey,0.0
Uganda,Hops,0.0
Uganda,Horses,5.000000000000002
Uganda,Jute,0.0
Uganda,Jute-Like Fibres,0.0
Uganda,"Lemons, Limes and products",0.0
Uganda,Maize Germ Oil,0.0
Uganda,Maize and products,4574369.0795887625
Uganda,"Meat, Other",0.0
Uganda,Milk - Excluding Butter,1768721.1627215063
Uganda,Millet and products,70000.00000000001
Uganda,Mules,0.0
Uganda,Mutton & Goat Meat,44999.99999999998
Uganda,Nuts and products,0.0
Uganda,Oats,0.0
Uganda,"Offals, Edible",52000.000000000015
Uganda,"Oil, palm fruit",0.0
Uganda,"Oilcrops Oil, Other",15000.0
Uganda,"Oilcrops, Other",47000.0
Uganda,"Oilseed Cakes, Other",19492.0
Uganda,Olive Oil,0.0
Uganda,Olives (including preserved),0.0
Uganda,Onions,338435.0
Uganda,"Oranges, Mandarines",5399.5420966745605
Uganda,Palm Oil,329198.0385146361
Uganda,Palm kernels,12.225635773172266
Uganda,Palmkernel Cake,259.0
Uganda,Palmkernel Oil,3999.029658189368
Uganda,Peas,23562.835880846447
Uganda,Pepper,2000.0
Uganda,Pigmeat,131000.0
Uganda,Pigs,2054775.9957075624
Uganda,Pimento,3000.0
Uganda,Pineapples and products,13000.0
Uganda,Plantains,9756000.0
Uganda,Potatoes and products,299812.7886331679
Uganda,Poultry Birds,50821974.22485359
Uganda,Poultry Meat,70000.0
Uganda,"Pulses, Other and products",43539.28334382328
Uganda,Rabbits and hares,0.0
Uganda,Rape and Mustard Cake,0.0
Uganda,Rape and Mustard Oil,0.0
Uganda,Rape and Mustardseed,0.0
Uganda,Rice and products,701025.3366108059
Uganda,Ricebran Oil,0.0
Uganda,"Rodents, other",0.0
Uganda,"Roots, Other",0.0
Uganda,Rubber,0.0
Uganda,Rye and products,0.0
Uganda,Seed cotton,129955.0
Uganda,Sesame seed,145999.99999999994
Uganda,Sesameseed Cake,35881.0
Uganda,Sesameseed Oil,33000.0
Uganda,Sheep,627577.1183494924
Uganda,Silk,0.0
Uganda,Sisal,4.0
Uganda,"Soft-Fibres, Other",0.0
Uganda,Sorghum and products,165225.53509283572
Uganda,Soyabean Cake,38750.36171296106
Uganda,Soyabean Oil,10066.16976637617
Uganda,Soyabeans,159999.99999999997
Uganda,"Spices, Other",329.0
Uganda,Sugar (Raw Equivalent),652186.8711002308
Uganda,Sugar beet,0.0
Uganda,Sugar cane,5360000.0
Uganda,Sugar non-centrifugal,27000.000000000004
Uganda,Sunflower seed,275000.00000000006
Uganda,Sunflowerseed Cake,89086.38668699199
Uganda,Sunflowerseed Oil,84039.99999999999
Uganda,Sweet potatoes,1167000.0
Uganda,"Sweeteners, Other",154042.9991167572
Uganda,Tea (including mate),76000.0
Uganda,Tobacco,34483.0
Uganda,Tomatoes and products,40899.16559673299
Uganda,"Vegetables, Other",1106489.7100374217
Uganda,Wheat and products,601021.0111538514
Uganda,Wine,3004.944332446814
Uganda,Wool (Clean Eq.),0.0
Uganda,Yams,0.0
Ukraine,Abaca,0.0
Ukraine,"Alcohol, Non-Food",154019.0
Ukraine,Apples and products,1196450.3338938002
Ukraine,Asses,0.0
Ukraine,Bananas,325999.61435169395
Ukraine,Barley and products,7836610.169596653
Ukraine,Beans,81435.69573793723
Ukraine,Beer,1862325.4824785108
Ukraine,"Beverages, Alcoholic",313584.1811399337
Ukraine,"Beverages, Fermented",23702.08077475417
Ukraine,Bovine Meat,347771.50728799717
Ukraine,Buffaloes,0.0
Ukraine,"Butter, Ghee",75572.76781127782
Ukraine,"Camelids, other",3.0
Ukraine,Camels,0.0
Ukraine,Cassava and products,0.0
Ukraine,Cattle,2042151.0941915873
Ukraine,"Cereals, Other",189451.6656709692
Ukraine,"Citrus, Other",2014.7545136084166
Ukraine,Cloves,0.0
Ukraine,Cocoa Beans and products,20397.76232131769
Ukraine,Coconut Oil,9053.470167660049
Ukraine,Coconuts - Incl Copra,3008.916947181939
Ukraine,Coffee and products,64163.10968881644
Ukraine,Copra Cake,4.999999999999998
Ukraine,Cotton lint,0.0
Ukraine,Cottonseed,0.0
Ukraine,Cottonseed Cake,0.0
Ukraine,Cottonseed Oil,0.0
Ukraine,Dates,4999.999999999999
Ukraine,Eggs,939000.0000000001
Ukraine,"Fats, Animals, Raw",164523.5201026504
Ukraine,"Fish, Seafood",638868.9556014156
Ukraine,Fodder crops,14987996.331492886
Ukraine,"Fruits, Other",951740.7359683744
Ukraine,Goats,326320.0000000001
Ukraine,Grapefruit and products,39097.76806893348
Ukraine,Grapes and products (excl wine),376079.0489467549
Ukraine,Grazing,54279961.0
Ukraine,Groundnut Cake,350.0
Ukraine,Groundnut Oil,0.0
Ukraine,Groundnuts,3035.548976763345
Ukraine,"Hard Fibres, Other",0.0
Ukraine,Hides and skins,59364.0
Ukraine,Honey,74429.0
Ukraine,Hops,826.953850950644
Ukraine,Horses,36958.41100948583
Ukraine,Jute,0.0
Ukraine,Jute-Like Fibres,0.0
Ukraine,"Lemons, Limes and products",65043.97080185961
Ukraine,Maize Germ Oil,11097.000000000002
Ukraine,Maize and products,32437718.682930373
Ukraine,"Meat, Other",20468.423527137147
Ukraine,Milk - Excluding Butter,9795049.050942948
Ukraine,Millet and products,255999.9999999999
Ukraine,Mules,0.0
Ukraine,Mutton & Goat Meat,12000.000000000002
Ukraine,Nuts and products,121849.30356981771
Ukraine,Oats,521319.11098250555
Ukraine,"Offals, Edible",115936.0756898557
Ukraine,"Oil, palm fruit",0.0
Ukraine,"Oilcrops Oil, Other",295745.27927942196
Ukraine,"Oilcrops, Other",68929.52746496409
Ukraine,"Oilseed Cakes, Other",17777.999999999996
Ukraine,Olive Oil,4183.706291795729
Ukraine,Olives (including preserved),13020.991761866268
Ukraine,Onions,1063142.0
Ukraine,"Oranges, Mandarines",285250.3259453039
Ukraine,Palm Oil,212815.0108598668
Ukraine,Palm kernels,0.0
Ukraine,Palmkernel Cake,0.0
Ukraine,Palmkernel Oil,4997.059316378736
Ukraine,Peas,479181.2195028275
Ukraine,Pepper,3059.466438011629
Ukraine,Pigmeat,735800.815026286
Ukraine,Pigs,7803710.462134236
Ukraine,Pimento,2006.4414278378624
Ukraine,Pineapples and products,18071.88246887507
Ukraine,Plantains,0.0
Ukraine,Potatoes and products,21154672.089067962
Ukraine,Poultry Birds,769453875.7781491
Ukraine,Poultry Meat,1493508.7568204114
Ukraine,"Pulses, Other and products",60484.37873824433
Ukraine,Rabbits and hares,5909000.0
Ukraine,Rape and Mustard Cake,185496.0000000001
Ukraine,Rape and Mustard Oil,152613.86903859643
Ukraine,Rape and Mustardseed,2583797.5456899456
Ukraine,Rice and products,203982.1961994368
Ukraine,Ricebran Oil,0.0
Ukraine,"Rodents, other",0.0
Ukraine,"Roots, Other",0.0
Ukraine,Rubber,0.0
Ukraine,Rye and products,458997.6050167982
Ukraine,Seed cotton,0.0
Ukraine,Sesame seed,3055.7488251246937
Ukraine,Sesameseed Cake,53.0
Ukraine,Sesameseed Oil,53.0
Ukraine,Sheep,476173.59362278867
Ukraine,Silk,0.0
Ukraine,Sisal,0.0
Ukraine,"Soft-Fibres, Other",1072.0
Ukraine,Sorghum and products,129367.39809756709
Ukraine,Soyabean Cake,1395877.6506631612
Ukraine,Soyabean Oil,315733.53811887803
Ukraine,Soyabeans,2890337.164675982
Ukraine,"Spices, Other",6998.072036699947
Ukraine,Sugar (Raw Equivalent),2134618.853854266
Ukraine,Sugar beet,9150000.0
Ukraine,Sugar cane,0.0
Ukraine,Sugar non-centrifugal,0.0
Ukraine,Sunflower seed,15345122.927884083
Ukraine,Sunflowerseed Cake,5873192.76067562
Ukraine,Sunflowerseed Oil,7371257.999999999
Ukraine,Sweet potatoes,0.0
Ukraine,"Sweeteners, Other",1781723.4305608037
Ukraine,Tea (including mate),17719.986973856354
Ukraine,Tobacco,11906.0
Ukraine,Tomatoes and products,2336111.603557092
Ukraine,"Vegetables, Other",7003422.297765836
Ukraine,Wheat and products,26496278.929383162
Ukraine,Wine,141592.75916861545
Ukraine,Wool (Clean Eq.),1983.0
Ukraine,Yams,0.0
United Arab Emirates,Abaca,0.0
United Arab Emirates,"Alcohol, Non-Food",70098.99464451366
United Arab Emirates,Apples and products,124639.9125094522
United Arab Emirates,Asses,0.0
United Arab Emirates,Bananas,161720.7610143546
United Arab Emirates,Barley and products,359458.3321630724
United Arab Emirates,Beans,46520.46033962693
United Arab Emirates,Beer,37071.91730334295
United Arab Emirates,"Beverages, Alcoholic",16149.0
United Arab Emirates,"Beverages, Fermented",2080.143605623815
United Arab Emirates,Bovine Meat,133386.9134971568
United Arab Emirates,Buffaloes,13.0
United Arab Emirates,"Butter, Ghee",26007.289950524086
United Arab Emirates,"Camelids, other",16.0
United Arab Emirates,Camels,222394.79424811865
United Arab Emirates,Cassava and products,5027.625299503474
United Arab Emirates,Cattle,78965.76849819953
United Arab Emirates,"Cereals, Other",190219.4536634609
United Arab Emirates,"Citrus, Other",20216.976699809224
United Arab Emirates,Cloves,0.0
United Arab Emirates,Cocoa Beans and products,6141.8608275143315
United Arab Emirates,Coconut Oil,7074.102570816391
United Arab Emirates,Coconuts - Incl Copra,42226.47389165638
United Arab Emirates,Coffee and products,22481.046063029695
United Arab Emirates,Copra Cake,0.0
United Arab Emirates,Cotton lint,0.0
United Arab Emirates,Cottonseed,10008.087399803755
United Arab Emirates,Cottonseed Cake,5119.999999999999
United Arab Emirates,Cottonseed Oil,0.0
United Arab Emirates,Dates,402146.9261290586
United Arab Emirates,Eggs,149875.83708575403
United Arab Emirates,"Fats, Animals, Raw",21326.631937843777
United Arab Emirates,"Fish, Seafood",352481.219942409
United Arab Emirates,Fodder crops,1674441.1474275903
United Arab Emirates,"Fruits, Other",256420.55360786902
United Arab Emirates,Goats,3756357.8052996155
United Arab Emirates,Grapefruit and products,7000.802855794885
United Arab Emirates,Grapes and products (excl wine),31437.84593767112
United Arab Emirates,Grazing,6033193.0
United Arab Emirates,Groundnut Cake,222.0
United Arab Emirates,Groundnut Oil,53638.45062365689
United Arab Emirates,Groundnuts,9097.51148187219
United Arab Emirates,"Hard Fibres, Other",0.0
United Arab Emirates,Hides and skins,10091.0
United Arab Emirates,Honey,8438.829206612907
United Arab Emirates,Hops,0.0
United Arab Emirates,Horses,224.0
United Arab Emirates,Jute,0.0
United Arab Emirates,Jute-Like Fibres,0.0
United Arab Emirates,"Lemons, Limes and products",77071.75520336584
United Arab Emirates,Maize Germ Oil,9020.382422510611
United Arab Emirates,Maize and products,640278.3194205873
United Arab Emirates,"Meat, Other",44679.39505644686
United Arab Emirates,Milk - Excluding Butter,663759.2982304593
United Arab Emirates,Millet and products,16019.67463707531
United Arab Emirates,Mules,7.0
United Arab Emirates,Mutton & Goat Meat,115831.24921226836
United Arab Emirates,Nuts and products,28221.9454815232
United Arab Emirates,Oats,20098.200712633727
United Arab Emirates,"Offals, Edible",32617.87242090304
United Arab Emirates,"Oil, palm fruit",0.0
United Arab Emirates,"Oilcrops Oil, Other",67565.4751741747
United Arab Emirates,"Oilcrops, Other",4186.807107423973
United Arab Emirates,"Oilseed Cakes, Other",0.0
United Arab Emirates,Olive Oil,20963.741093910245
United Arab Emirates,Olives (including preserved),17062.73900337388
United Arab Emirates,Onions,298022.0
United Arab Emirates,"Oranges, Mandarines",169905.01794964386
United Arab Emirates,Palm Oil,180983.6699222879
United Arab Emirates,Palm kernels,292.7768340605035
United Arab Emirates,Palmkernel Cake,0.0
United Arab Emirates,Palmkernel Oil,2000.029658189368
United Arab Emirates,Peas,53432.14370276118
United Arab Emirates,Pepper,18402.124591600856
United Arab Emirates,Pigmeat,20073.548923260325
United Arab Emirates,Pigs,30.000000000000007
United Arab Emirates,Pimento,14577.064940115955
United Arab Emirates,Pineapples and products,71853.76328748933
United Arab Emirates,Plantains,37998.0
United Arab Emirates,Potatoes and products,291981.9285708396
United Arab Emirates,Poultry Birds,44389852.754959956
United Arab Emirates,Poultry Meat,466072.62441341404
United Arab Emirates,"Pulses, Other and products",419036.98907714174
United Arab Emirates,Rabbits and hares,2999.999999999999
United Arab Emirates,Rape and Mustard Cake,535662.0
United Arab Emirates,Rape and Mustard Oil,459822.278833219
United Arab Emirates,Rape and Mustardseed,1330280.1672594177
United Arab Emirates,Rice and products,612853.2639847393
United Arab Emirates,Ricebran Oil,0.0
United Arab Emirates,"Rodents, other",0.0
United Arab Emirates,"Roots, Other",4053.950210097799
United Arab Emirates,Rubber,0.0
United Arab Emirates,Rye and products,0.0
United Arab Emirates,Seed cotton,0.0
United Arab Emirates,Sesame seed,10495.349117067788
United Arab Emirates,Sesameseed Cake,0.0
United Arab Emirates,Sesameseed Oil,1017.9531656548133
United Arab Emirates,Sheep,320266.9999999999
United Arab Emirates,Silk,0.0
United Arab Emirates,Sisal,0.0
United Arab Emirates,"Soft-Fibres, Other",0.0
United Arab Emirates,Sorghum and products,9744.235810116392
United Arab Emirates,Soyabean Cake,141193.47649526095
United Arab Emirates,Soyabean Oil,62620.030116971786
United Arab Emirates,Soyabeans,15508.055730759008
United Arab Emirates,"Spices, Other",42107.71307404503
United Arab Emirates,Sugar (Raw Equivalent),1523717.5641452118
United Arab Emirates,Sugar beet,0.0
United Arab Emirates,Sugar cane,1000.0000000000002
United Arab Emirates,Sugar non-centrifugal,0.0
United Arab Emirates,Sunflower seed,2091.3163507087306
United Arab Emirates,Sunflowerseed Cake,864.9999999999999
United Arab Emirates,Sunflowerseed Oil,69948.47383046392
United Arab Emirates,Sweet potatoes,8116.949846521223
United Arab Emirates,"Sweeteners, Other",222320.57196029543
United Arab Emirates,Tea (including mate),14479.032961256908
United Arab Emirates,Tobacco,310.0
United Arab Emirates,Tomatoes and products,158049.4126805301
United Arab Emirates,"Vegetables, Other",924644.9190483744
United Arab Emirates,Wheat and products,1885504.5345832272
United Arab Emirates,Wine,18193.75520551228
United Arab Emirates,Wool (Clean Eq.),0.0
United Arab Emirates,Yams,7121.5118398563345
United Kingdom,Abaca,0.0
United Kingdom,"Alcohol, Non-Food",525064.7098885921
United Kingdom,Apples and products,1187648.8367328742
United Kingdom,Asses,1.9999999999999998
United Kingdom,Bananas,924076.5307474694
United Kingdom,Barley and products,8243733.581006968
United Kingdom,Beans,81332.42584625175
United Kingdom,Beer,4158482.932503594
United Kingdom,"Beverages, Alcoholic",908079.3833780742
United Kingdom,"Beverages, Fermented",144585.7213798475
United Kingdom,Bovine Meat,1286922.6782801494
United Kingdom,Buffaloes,4.804071240014345
United Kingdom,"Butter, Ghee",260808.90086159256
United Kingdom,"Camelids, other",6.000391515993498
United Kingdom,Camels,12.999999999999998
United Kingdom,Cassava and products,20082.91581293865
United Kingdom,Cattle,2827236.271632499
United Kingdom,"Cereals, Other",134719.22933505665
United Kingdom,"Citrus, Other",32450.53774121115
United Kingdom,Cloves,0.0
United Kingdom,Cocoa Beans and products,119679.17274226501
United Kingdom,Coconut Oil,24503.03109704188
United Kingdom,Coconuts - Incl Copra,22095.168378678718
United Kingdom,Coffee and products,228736.50056502968
United Kingdom,Copra Cake,32.99999999999999
United Kingdom,Cotton lint,0.0
United Kingdom,Cottonseed,0.0
United Kingdom,Cottonseed Cake,22.999999999999996
United Kingdom,Cottonseed Oil,0.0
United Kingdom,Dates,25353.999999999996
United Kingdom,Eggs,885406.5985033289
United Kingdom,"Fats, Animals, Raw",276585.0573600708
United Kingdom,"Fish, Seafood",1948463.0353711904
United Kingdom,Fodder crops,2807300.025117643
United Kingdom,"Fruits, Other",1568186.0266512563
United Kingdom,Goats,1380.0
United Kingdom,Grapefruit and products,64398.075712697144
United Kingdom,Grapes and products (excl wine),351278.19847963954
United Kingdom,Grazing,104902398.0
United Kingdom,Groundnut Cake,72.99999999999999
United Kingdom,Groundnut Oil,3009.5589238445145
United Kingdom,Groundnuts,212282.53755018458
United Kingdom,"Hard Fibres, Other",0.0
United Kingdom,Hides and skins,151010.00000000003
United Kingdom,Honey,57924.44440514899
United Kingdom,Hops,4140.61263574777
United Kingdom,Horses,24190.29314291846
United Kingdom,Jute,0.0
United Kingdom,Jute-Like Fibres,0.0
United Kingdom,"Lemons, Limes and products",156517.35587863182
United Kingdom,Maize Germ Oil,33690.90508925031
United Kingdom,Maize and products,2746301.3346758136
United Kingdom,"Meat, Other",73151.53986962969
United Kingdom,Milk - Excluding Butter,18956958.023591045
United Kingdom,Millet and products,26052.303163435645
United Kingdom,Mules,135.0
United Kingdom,Mutton & Goat Meat,340475.99999999994
United Kingdom,Nuts and products,100590.19169933378
United Kingdom,Oats,1062667.2334467045
United Kingdom,"Offals, Edible",266071.0
United Kingdom,"Oil, palm fruit",0.0
United Kingdom,"Oilcrops Oil, Other",274393.23045728885
United Kingdom,"Oilcrops, Other",105310.93989388697
United Kingdom,"Oilseed Cakes, Other",60383.44415165435
United Kingdom,Olive Oil,90801.30373493771
United Kingdom,Olives (including preserved),45140.524710579775
United Kingdom,Onions,665030.0
United Kingdom,"Oranges, Mandarines",1463675.813422003
United Kingdom,Palm Oil,395866.447489586
United Kingdom,Palm kernels,5462.127430351492
United Kingdom,Palmkernel Cake,313758.99999999994
United Kingdom,Palmkernel Oil,29062.503925366895
United Kingdom,Peas,205234.88789554127
United Kingdom,Pepper,13301.837174588953
United Kingdom,Pigmeat,1851277.0286176857
United Kingdom,Pigs,11167586.099188345
United Kingdom,Pimento,16057.48126640581
United Kingdom,Pineapples and products,169115.66319138036
United Kingdom,Plantains,37998.999999999985
United Kingdom,Potatoes and products,6436743.307584183
United Kingdom,Poultry Birds,1201772407.7660842
United Kingdom,Poultry Meat,2633512.174893766
United Kingdom,"Pulses, Other and products",827933.5329928254
United Kingdom,Rabbits and hares,164000.0
United Kingdom,Rape and Mustard Cake,1177136.6317774951
United Kingdom,Rape and Mustard Oil,699193.8665337792
United Kingdom,Rape and Mustardseed,1637997.4619700687
United Kingdom,Rice and products,698961.6841748897
United Kingdom,Ricebran Oil,0.0
United Kingdom,"Rodents, other",0.0
United Kingdom,"Roots, Other",9048.192423154265
United Kingdom,Rubber,0.0
United Kingdom,Rye and products,76052.85245315828
United Kingdom,Seed cotton,0.0
United Kingdom,Sesame seed,6138.567517922788
United Kingdom,Sesameseed Cake,0.0
United Kingdom,Sesameseed Oil,4081.1387684301817
United Kingdom,Sheep,14595749.133256339
United Kingdom,Silk,18.999999999999993
United Kingdom,Sisal,0.0
United Kingdom,"Soft-Fibres, Other",19507.0
United Kingdom,Sorghum and products,26370.692945803497
United Kingdom,Soyabean Cake,2635317.0583950076
United Kingdom,Soyabean Oil,302219.21376315015
United Kingdom,Soyabeans,835215.9699005754
United Kingdom,"Spices, Other",72476.28567919288
United Kingdom,Sugar (Raw Equivalent),1835082.2350032716
United Kingdom,Sugar beet,5980000.0
United Kingdom,Sugar cane,0.0
United Kingdom,Sugar non-centrifugal,0.0
United Kingdom,Sunflower seed,56033.66972650338
United Kingdom,Sunflowerseed Cake,381558.9999999998
United Kingdom,Sunflowerseed Oil,346479.11836787063
United Kingdom,Sweet potatoes,150067.28342454598
United Kingdom,"Sweeteners, Other",1547395.2807179051
United Kingdom,Tea (including mate),114323.78573084984
United Kingdom,Tobacco,0.0
United Kingdom,Tomatoes and products,1048592.3148129317
United Kingdom,"Vegetables, Other",4630029.883878637
United Kingdom,Wheat and products,19585590.78642526
United Kingdom,Wine,1397937.9220596822
United Kingdom,Wool (Clean Eq.),77393.0
United Kingdom,Yams,18319.44223304619
United Republic of Tanzania,Abaca,0.0
United Republic of Tanzania,"Alcohol, Non-Food",13006.048795762114
United Republic of Tanzania,Apples and products,4054.482051931269
United Republic of Tanzania,Asses,0.0
United Republic of Tanzania,Bananas,3423043.466241601
United Republic of Tanzania,Barley and products,81849.50661207242
United Republic of Tanzania,Beans,1272460.7121868022
United Republic of Tanzania,Beer,398998.6016354819
United Republic of Tanzania,"Beverages, Alcoholic",12574.996007208632
United Republic of Tanzania,"Beverages, Fermented",2681001.577147478
United Republic of Tanzania,Bovine Meat,487000.0000000001
United Republic of Tanzania,Buffaloes,0.0
United Republic of Tanzania,"Butter, Ghee",51000.00000000001
United Republic of Tanzania,"Camelids, other",0.0
United Republic of Tanzania,Camels,0.0
United Republic of Tanzania,Cassava and products,7560288.027120842
United Republic of Tanzania,Cattle,3566424.449486597
United Republic of Tanzania,"Cereals, Other",81000.0
